J1Sun		
E5Wed	<br>Accept one another therefore|<br>Accept one another	
E5Thu		
E5Fri		
E5Sat		
E5Sun		
E6Mon		
E6Tue		
E6Wed		
E6Thu		
E6Fri	<br>Therefore judge|<br>Judge	
E6Sat		
E6Sun		
E7Mon		
E7Tue	<br>for you were bought at a price. Glorify God then, in|<br>Glorify God in	
E7Wed	<br>As for the others, I say – I, not the Lord – that if|<br>If	
E7Thu		
E7Fri		
E7Sat	<br>I urge you therefore|<br>I urge you	
E7Sun		
E8Mon		
E8Tue	<br>But God was not pleased with most of them|<br>God was not pleased with most of our ancestors	
E8Wed	<br>so that those who think they are standing firm may take heed and not fall|<br>Those who think they are standing firm are to take heed so that they do not fall	
E8Thu	<br>But if|<br>If	
E8Fri	<br>because the man did not come from the woman but the woman from the man, and because the man|<br>The man did not come from the woman but the woman from the man, and the man	
E8Sat		
E8Sun	<br>Now I|<br>I	
E9Mon	<br>for if|<br>If	
E9Tue	<br>For just|<br>Just	
E9Wed		
E9Thu		
E9Fri	<br>What is it to be, brothers and sisters? Whenever|<br>Brothers and sisters, whenever	
E9Sat		
E9Sun		
E10Mon		
E10Tue	<br>If it were otherwise, what|<br>What	
E10Wed	<br>and if it is appropriate for me to go as well, they|<br>If it is appropriate for me to go to Jerusalem, those whom you appoint	
E10Thu		
E10Fri	<br>For our|<br>Our	
E10Sat	<br>Now I|<br>I	
E10Sun		
E11Mon	<br>for with|<br>With	
E11Tue		
E11Wed		
E11Thu		
E11Fri		
E11Sat		
E11Sun		
E12Mon	<br>for we|<br>We	
E12Tue	<br>And he did die|<br>Christ died	
E12Wed		
E12Thu	<br>Because we have these|<br>Because we have God’s	
E12Fri	<br>for being|<br>Being	
E12Sat		
E12Sun		
E13Mon		
E13Tue		
E13Wed	<br>Because administering|<br>Administering	
E13Thu		
E13Fri	<br>Now I|<br>I	
E13Sat	<br>We do however speak of|<br>We preach	
E13Sun		
E14Mon	<br>This is why for|<br>For	
E14Tue	<br>Yet I|<br>I	
E14Wed		
E14Thu		
E14Fri		
E14Sat		
E14Sun		
E15Mon		
E15Tue		
E15Wed		
E15Thu		
E15Fri	<br>But when|<br>When	
E15Sat	<br>This is why I|<br>I	
E15Sun	<br>because God|<br>God,	
E16Mon		
E16Tue		
E16Wed		
E16Thu		
E16Fri	<br>In him we have redemption through his blood|<br>We have redemption through Christ’s blood	
E16Sat		
E16Sun		
E17Mon	<br>He put everything beneath his feet|<br>The Father put everything beneath Christ’s feet	
E17Tue	<br>You are therefore|<br>You are	
E17Wed		
E17Thu	<br>so that we may be|<br>Let us be	
E17Fri	<br>I say this then|<br>I say this	
E17Sat		
E17Sun	<br>What company does the sanctuary of God keep with idols? And you|<br>You	
E18Mon	<br>Let us therefore|<br>Let us	
E18Tue		
E18Wed		
E18Thu	<br>but in addition, each|<br>Each	
E18Fri		
E18Sat		
E18Sun	<br>Then there is this: the|<br>The	
E19Mon		
E19Tue	<br>and God|<br>God	
E19Wed		
E19Thu		
E19Fri	<br>Only behave|<br>Behave	
E19Sat	<br>And so, my|<br>My	
E19Sun		
E20Mon	<br>And so, my|<br>My	
E20Tue	<br>upholding the word of life,|<br>Uphold the word of life	
E20Wed		
E20Thu		
E20Fri	<br>Yes, I|<br>I	
E20Sat		
E20Sun		
E21Mon		
E21Tue	you, … that is present in you. Just as it is bearing fruit and growing in power throughout the world, so it is in you too from|you … from	
E21Wed	<br>He is also|<br>Christ is	
E21Thu		
E21Fri		
E21Sat		
E21Sun	<br>‘yet we|<br>We%Christ.’|Christ.	
E22Mon		
E22Tue		
E22Wed	<br>And whatever|<br>Whatever	
E22Thu		
E22Fri		
E22Sat		
E22Sun		
E23Mon		
E23Tue	<br>And you|<br>You	
E23Wed		
E23Thu		
E23Fri	<br>And so, brothers|<br>Brothers	
E23Sat		
E23Sun	<br>But God|<br>God	
E24Mon	<br>For you|<br>You	
E24Tue	<br>For with|<br>With	
E24Wed	<br>Finally, brothers|<br>Brothers	
E24Thu		
E24Fri	<br>For God|<br>God	
E24Sat		
E24Sun	<br>for he is our peace. He made the two one|<br>Christ is our peace. He made Jew and Gentile one	
E25Mon		
E25Tue	<br>when he comes on that Day to be glorified by his saints and to be adored by all who believe, because our|<br>Our	
E25Wed		
E25Thu		
E25Fri		
E25Sat		
E25Sun		
E26Mon		
E26Tue	<br>Now we|<br>We	
E26Wed		
E26Thu		
E26Fri	<br>But everything|<br>Everything	
E26Sat		
E26Sun	<br>for you|<br>You	
E27Mon		
E27Tue		
E27Wed		
E27Thu		
E27Fri	… Do not be ashamed then|… Do not be ashamed	
E27Sat		
E27Sun	<br>Finally, my|<br>My	
E28Mon		
E28Tue		
E28Wed		
E28Thu		
E28Fri		
E28Sat		
E28Sun	<br>And we|<br>We	
E29Mon		
E29Tue		
E29Wed		
E29Thu	<br>This Melchizedek|<br>Melchizedek	
E29Fri		
E29Sat	<br>Remember then|<br>Remember	
E29Sun		
E30Mon	<br>For if that first one|<br>If the first covenant	
E30Tue	<br>By this the|<br>The	
E30Wed		
E30Thu	<br>Therefore do not|<br>Do not	
E30Fri		
E30Sat	<br>As beloved children therefore,|<br>As beloved children,	
E30Sun	<br>Therefore as|<br>As	
E31Mon		
E31Tue		
E31Wed		
E31Thu	<br>Therefore, my|<br>My	
E31Fri		
E31Sat		
E31Sun		
E32Mon		
E32Tue		
E32Wed		
E32Thu	<br>Submit to God, then.|<br>Submit to God.	
E32Fri		
E32Sat	<br>And we|<br>We	
E32Sun		
E33Mon	<br>For to|<br>To	
E33Tue	<br>‘For those|<br>‘Those	
E33Wed		
E33Thu		
E33Fri		
E33Sat		
E33Sun	<br>But you|<br>You, Timothy,	
E34Mon		
E34Tue	<br>then the|<br>The	
E34Wed		
E34Thu		
E34Fri		
E34Sat	<br>But you, man of God, flee from these things|<br>You, man of God, flee from evil	
E34Sun		
E35Mon		
E35Tue		
E35Wed		
E35Thu		
E35Fri		
E35Sat		
E35Sun		
E36Mon		
E36Tue		
E36Wed	<br>‘Let all the nations|<br>The Lord says … ‘Let all the nations	
E36Thu	<br>Woe to them, for they|<br>Woe to those who	
E36Fri		
E36Sat	<br>Let us then|<br>Let us	
E36Sun	<br>Then there is this. You|<br>You	
G1Mon		<br>He replied|<br>The Lord said
G1Tue		<br>‘|<br>The Lord said, ‘
G1Wed		</em><br>In reply Jesus told them,|; Matthew 7:7-8</em><br>The Lord said,%’<br><br><em>Matthew 7:7-8</em><br>‘Ask| … Ask
G1Thu		<br>‘Ask|<br>The Lord said, ‘Ask
G1Fri		<br>‘I|<br>The Lord said to his disciples, ‘I
G1Sat		<br>On the Sabbath he|<br>At that time Jesus
G1Sun		<br>On the following day Jesus|<br>At that time Jesus
G2Mon		
G2Tue	<br>For the|<br>The	
G2Wed	<br>But the|<br>The	
G2Thu		
G2Fri		
G2Sat		<br>In the early hours, before it was light, he arose and went out. He|<br>At that time Jesus
G2Sun	<br>And, ‘In|<br>‘In%heard.<br>|heard?<br>	<br>Some days later he|<br>At that time Jesus
G3Mon		
G3Tue		
G3Wed	He was six hundred years old when the flood waters appeared on the earth. Noah|Noah was six hundred years old when the flood waters appeared on the earth. He	
G3Thu		
G3Fri		
G3Sat		<br>As he passed by, he|<br>At that time, as he passed by, Jesus
G3Sun		<br>Then he called forward the crowd with his disciples and told them,|<br>The Lord said,
G4Mon	<br>Then the Lord God smelt a|<br>The Lord God smelt the	
G4Tue		
G4Wed	<br>Now the|<br>The	
G4Thu		
G4Fri		
G4Sat		<br>Leaving the borderlands of Tyre and Sidon, he|<br>At that time, leaving the borderlands of Tyre and Sidon, Jesus
G4Sun		<br>A man in the crowd spoke out, saying|<br>At that time a man in the crowd spoke out, saying to Jesus
G5Mon	<br>Therefore the|<br>The	
G5Tue	<br>After this the|<br>The	
G5Wed		
G5Thu	<br>And the Lord|<br>The Lord	
G5Fri		
G5Sat	<br>For Christ|<br>Christ	<br>Jesus then|<br>At that time Jesus
G5Sun	<br>But when|<br>When	<br>They were on the road going up to Jerusalem. Jesus was walking ahead of them, and they were following behind, bewildered and afraid. Once again he took|<br>At that time Jesus took
G6Mon		
G6Tue	<br>He said|<br>The Lord said	
G6Wed		
G6Thu		
G6Fri	Septuagint</em>|Septuagint, but note that in the Greek text the first two verses of today’s reading from Proverbs are placed at the end of chapter 24 and the remaining verses at the end of chapter 29.</em>	
G6Sat		<br>Someone|<br>At that time someone
G6Sun		
G7Mon	<br>In the morning he|<br>At that time Jesus	<br>He was sitting on the Mount of Olives|<br>At that time Jesus was sitting on the Mount of Olives,
G7Tue	<br>The Pharisees then went away and discussed how they might catch him|<br>At that time the Pharisees were discussing how they might catch Jesus	<br>‘As for that day|<br>The Lord said to his disciples, ‘As for that day
G7Wed	<br>The crowd that was with him|<br>At that time the crowd that was with Jesus	
G7Thu	<br>The|<br>At that time the%looking for a way to put him|looking for a way to put Jesus	<br>Now I|<br>I%<br>‘You know|<br>The Lord said to his disciples, ‘You know%<br>While they were eating, he|<br>While they were eating, Jesus%<br>He then returned to the disciples and found them sleeping. He|<br>Jesus
G7Fri	<br>When he left, Jesus said|<br>The Lord said to his disciples%<br>When he had said this Jesus|<br>At that time Jesus%crucified. They took Jesus and led him away.<br>|crucified.<br>%<br>Those arresting|<br>At that time those arresting%<br>They then led|<br>At that time they led%<br>When Judas who betrayed him saw that he|<br>At that time when Judas who betrayed him saw that Jesus%<br>The soldiers led him away|<br>At that time the soldiers led Jesus away%him.’ Those crucified with him were also insulting him.<br>|him.’<br>%<br>They arrived|<br>At that time the soldiers arrived%<br>There were others with him|<br>At that time there were others with Jesus%<br>Standing by the cross of Jesus|<br>At that time, standing by the cross of Jesus,%<br>Joseph|<br>At that time Joseph%<br>After this, Joseph|<br>At that time Joseph	<br>For when we were still ailing|<br>When we were still ailing%<br>The soldiers led him|<br>At that time the soldiers led Jesus%<br>For both|<br>Both%<br>There were others|<br>At that time there were others%Hebrews 10:19-31</em><br>Therefore, brothers|Hebrews 10:19-31</em><br>Brothers%<br>When the soldiers|<br>At that time, when the soldiers%<br>Morning came, and all the chief|<br>At that time all the chief
G7Sat		<br>and they will rejoice with joy in the Lord. Let|<br>Let%Romans 6:3-11</em><br>Or do|Romans 6:3-11</em><br>Do%<br>‘Then he remembered|<br>He remembered%endures for ever.’<br><br>|endures for ever.’<br><br><em><small>* Hananiah, Azariah and Misael are the Hebrew names of Shadrach, Meshach and Abednego</em></small><br><br>
SatBX	<br>We do however speak of|<br>We preach	<br>‘Anyone|<br>The Lord said, ‘Anyone
SunBX		<br>‘No one|<br>The Lord said, ‘No one
SatAX		<br>Once more Jesus spoke to them.|<br>The Lord said to the Jews who believed in him,
SunAX	<br>‘yet we know that a person is not made righteous by what is done under the law but only through the faith of Jesus Christ.’|<br>We know that a person is not made righteous by what is done under the law but only through the faith of Jesus Christ.	<br>Then he called forward the crowd with his disciples and told them,|<br>The Lord said,
F4EC		<br>‘You|<br>The Lord said to his disciples, ‘You
F7EC		<br>‘You|<br>The Lord said to his disciples, ‘You
SFF		</em><br>He told him,|; Matthew 22:14</em><br>The Lord told this parable.%supper.”’<br><br><em>Matthew 22:14</em><br>‘Because|supper.” … Because
SatBN		<br>He said, ‘What is the Kingdom of God like? To what shall I compare it? It is like|<br>The Lord told this parable. ‘The Kingdom of God is like
SunBN	<br>By faith he|<br>By faith Abraham	
SatAN	<br>But you, man of God, flee from these things|<br>You, man of God, flee from evil	<br>But Jesus knew. He left that place with great crowds following him,|<br>At that time great crowds followed Jesus,
SunAN		<br>After they|<br>When the magi
SatBT	<br>for those|<br>Those	<br>In those days John|<br>At that time John
SunBT	<br>But you|<br>You, Timothy,	
SatAT		
SunAT		<br>When Jesus heard|<br>At that time when Jesus heard
xL18Sat		<br>‘Truly|<br>The Lord said to the Jews who came to him, ‘Truly
xG7Wed	<br>One of the lawyers then stood up to test him|<br>One of the lawyers stood up to test Jesus%<br>He entered Jericho|<br>Jesus entered Jericho%<br>He called|<br>Jesus called%<br>‘At that time the Kingdom|<br>The Lord told this parable … ‘The Kingdom%<br>And we urge|<br>We urge%<br>As Jesus passed on from there|<br>As Jesus passed by	
09-01		<br>He|<br>Jesus
09-06	<br>For if|<br>If	<br>‘Whoever|<br>The Lord told them … ‘Whoever
09-08		<br>As they were travelling along, he|<br>As they were travelling along, Jesus
09-09		<br>‘Having|<br>The Lord said … ‘Having
09-13	<br>Therefore, holy|<br>Holy	<br>When he arrived in the district of Caesarea Philippi, Jesus|<br>When Jesus arrived in the district of Caesarea Philippi, he
09-14	<br>It is true that the|<br>The	<br>When the chief priests and the officials saw him|<br>When the chief priests and the officials saw Jesus
09-23		
09-24	<br>But you|<br>You, Timothy,	<br>‘|<br>The Lord told this parable … ‘
09-26		
09-28	<br>because God|<br>God,	<br>He|<br>Jesus
10-01		<br>‘Whoever|<br>The Lord said to the seventy … ‘Whoever
10-06		
10-09		<br>On seeing the crowds, he|<br>On seeing the crowds, Jesus
10-18		<br>‘Whoever|<br>The Lord told them … ‘Whoever
10-23		<br>and|<br>Jesus
10-26		<br>‘These|<br>The Lord said to his disciples, ‘These
11-01		<br>He|<br>Jesus
11-03		<br>‘These|<br>The Lord said to his disciples, ‘These
11-08	<br>For if|<br>If	<br>‘Whoever|<br>The Lord told them … ‘Whoever
11-09	<br>for you|<br>You	
11-11	<br>because God|<br>God,	<br>‘Understand|<br>The Lord said to the Twelve … ‘Understand
11-12	<br>Then there is this: the|<br>The	<br>‘You|<br>The Lord said to his disciples, ‘You
11-13		<br>‘I am the Gate|<br>The Lord said … ‘I am the Gate
11-14		
11-16		<br>As Jesus passed on from there|<br>As Jesus passed by
11-21		<br>As they were travelling along, he|<br>As they were travelling along, Jesus
11-25		<br>And he went with him. A large crowd followed him|<br>A large crowd followed Jesus
11-30		<br>Again on the following day John|<br>At that time John
12-04		<br>And he went with him. A large crowd followed him|<br>A large crowd followed Jesus
12-05		<br>‘Everything|<br>The Lord said … ‘Everything
12-06		<br>He came down with them|<br>Jesus came down with the Twelve
12-09		<br>‘Having|<br>The Lord said … ‘Having
12-12	<br>for you|<br>You	<br>‘I am the Gate|<br>The Lord said … ‘I am the Gate
12-15	<br>Do not be ashamed then|<br>Do not be ashamed	<br>On the Sabbath he|<br>On the Sabbath Jesus
12-17	<br>Through faith they|<br>Through faith the holy ones of old	<br>‘|<br>The Lord said … ‘
12-20		<br>He arrived in Capernaum, and when he was in the house he asked them|<br>Jesus arrived in Capernaum, and when he was in the house he asked the disciples
12-24		
12-25	<br>but in|<br>In	
12-26	<br>For both|<br>Both	<br>After they|<br>When the magi
12-27		<br>‘Listen|<br>The Lord said … ‘Listen
12-28		<br>Great crowds were travelling with him|<br>Great crowds were travelling with Jesus
12-29		<br>After they|<br>When the magi
01-01		<br>Then the|<br>The
01-02		<br>There|<br>At that time there 
01-03		
01-04		
01-05		
01-06	<br>For the|<br>The	<br>At that time Jesus|<br>Jesus
01-07		<br>On the following day John|<br>John
01-08	<br>Or do|<br>Do	<br>After this Jesus|<br>At that time Jesus
01-09		
01-10		<br>Herod the Tetrarch, who had been censured by him|<br>Herod the Tetrarch, who had been censured by John
01-11		<br>‘Everything|<br>The Lord said … ‘Everything
01-12		<br>Then yet again they wanted to seize him|<br>Yet again the Jews wanted to seize Jesus
01-13		<br>On one of those days when he|<br>On one of those days when Jesus
01-14	<br>And Peter told them|<br>Peter said to the people	
01-15		<br>‘Do not be afraid|<br>The Lord told his disciples … ‘Do not be afraid
01-16		<br>This was now the third time after being raised from the dead that Jesus was revealed to his disciples. When they had eaten, Jesus said|<br>At that time Jesus was revealed to his disciples after he had risen from the dead. He said
01-17		<br>He|<br>Jesus
01-18		<br>‘You|<br>The Lord said to his disciples, ‘You
01-19		<br>Someone appeared and approached him,|<br>Someone approached Jesus
01-20	<br>because God|<br>God,	<br>He|<br>Jesus
01-21		<br>‘I tell you that everyone|<br>The Lord said to his disciples, ‘Everyone
01-22		<br>‘Everyone|<br>The Lord said … ‘Everyone
01-23	<br>But our|<br>Our	<br>On the Sabbath he|<br>On the Sabbath Jesus
01-25		<br>‘I am the Gate|<br>The Lord said … ‘I am the Gate
01-27		<br>‘I am the Gate|<br>The Lord said … ‘I am the Gate
01-28		<br>He|<br>Jesus
01-29		<br>He arrived in Capernaum, and when he was in the house he asked them|<br>Jesus arrived in Capernaum, and when he was in the house he asked the disciples
01-30		<br>‘You|<br>The Lord said to his disciples, ‘You
01-31		<br>He|<br>Jesus
02-01		<br>‘Understand|<br>The Lord said to the Seventy … ‘Understand
02-02		<br>And when the time came for their purification in accordance with the Law of Moses, they brought him|<br>When the time came for their purification in accordance with the Law of Moses, the parents brought the child Jesus
02-03	<br>But when|<br>When	
02-10		<br>‘These|<br>The Lord said to his disciples, ‘These
02-17		<br>‘Beware|<br>The Lord said … ‘Beware
02-24	<br>because God|<br>God,	<br>And when John|<br>When John
03-09		<br>‘The|<br>The Lord told this parable … ‘The
03-25	<br>For both he|<br>He	<br>and during those days his wife Elisabeth|<br>Elisabeth, the wife of Zacharias,
03-26	<br>For if|<br>If	<br>‘Whoever|<br>The Lord told them … ‘Whoever
04-23		<br>‘These|<br>The Lord said to his disciples, ‘These
04-25	<br>Humble yourselves therefore|<br>Humble yourselves	<br>‘Whoever|<br>The Lord told them … ‘Whoever
04-30		
05-02		<br>‘You|<br>The Lord said to his disciples, ‘You
05-08		
05-10		<br>In those days he|<br>Jesus
05-21	… ‘While doing this I was|… ‘I was	<br>‘Truly|<br>The Lord said … ‘Truly
05-25	<br>because God|<br>God,	<br>And when John|<br>When John
06-04		<br>‘Truly|<br>The Lord said … ‘Truly
06-11	<br>Now those|<br>Those	<br>‘Whoever|<br>The Lord told them … ‘Whoever
06-19		<br>‘Those|<br>The Lord said to the Twelve … ‘Those
06-24	<br>Then there is this. You|<br>You	paths,’ …|paths.’ …
06-29	<br>With shame I declare that we were not that strong. If|<br>If	<br>When he arrived in the district of Caesarea Philippi, Jesus|<br>When Jesus arrived in the district of Caesarea Philippi, he
06-30		<br>On seeing the crowds, he|<br>On seeing the crowds, Jesus
07-01		<br>He|<br>Jesus
07-02		Holy is his name,’|Holy is his name.’
07-05		<br>He|<br>Jesus
07-07		<br>Jesus left that place and withdrew|<br>Jesus withdrew
07-08		<br>He|<br>Jesus
07-11		<br>One of the Pharisees asked him|<br>One of the Pharisees asked Jesus
07-13	<br>For if|<br>If	<br>‘Whoever|<br>The Lord told them … ‘Whoever
07-17		<br>And he went with him. A large crowd followed him|<br>A large crowd followed Jesus
07-20		<br>They were all speaking approvingly of him|<br>They were all speaking approvingly of Jesus
07-25		<br>‘Having|<br>The Lord said … ‘Having
07-26		<br>And he went with him. A large crowd followed him|<br>A large crowd followed Jesus
07-27		<br>‘But before all this you|<br>The Lord said to his disciples … ‘You
08-01	<br>It is true that the|<br>The	<br>When the chief priests and the officials saw him|<br>When the chief priests and the officials saw Jesus
08-06	<br>Strive instead, brothers and sisters, to|<br>Brothers and sisters, strive to	<br>Six days later Jesus|<br>Jesus
08-09	<br>They then|<br>The Apostles	<br>‘Whoever|<br>The Lord told them … ‘Whoever
08-15		<br>As they were travelling along, he|<br>As they were travelling along, Jesus
08-25	you; … Speak|you. … Speak	<br>‘You|<br>The Lord said to his disciples, ‘You
08-29	<br>‘and as John|<br>Paul stood up in the synagogue and said … ‘As John	<br>Then King Herod heard|<br>King Herod heard about Jesus
08-31		<br>As they were travelling along, he|<br>As they were travelling along, Jesus
m-e01		<br>And the|<br>At that time the
m-e02		
m-e03		<br>When he rose|<br>When Jesus rose
m-e04		<br>Just before sunrise on the first day of the week they, with some others,|<br>On the first day of the week just before sunrise, the women
m-e05		<br>But Peter|<br>At that time Peter
m-e06		<br>While they were speaking of these things, Jesus himself stood among them|<br>At that time, after he had risen from the dead, Jesus himself stood among his disciples
m-e07		
m-e08		<br>But Mary|<br>At that time Mary
m-e09		
m-e10		<br>Jesus later|<br>At that time, after he had risen from the dead, Jesus
m-e11		<br>This was now the third time after being raised from the dead that Jesus was revealed to his disciples. When they had eaten, Jesus said|<br>At that time Jesus was revealed to his disciples after he had risen from the dead. He said
m-J1Sun		
v-J1Sun		
m-J2Sun		<br>And the|<br>At that time the
m-J3Sun		<br>Just before sunrise on the first day of the week they, with some others,|<br>On the first day of the week just before sunrise, the women
m-J4Sun		<br>But Peter|<br>At that time Peter
m-J5Sun		
m-J6Sun		<br>But Mary|<br>At that time Mary
m-J6Thu		<br>When he rose|<br>When Jesus rose
m-J7Sun		<br>Jesus later|<br>At that time, after he had risen from the dead, Jesus
m-J8Sun		
m-G6Sun		<br>Drawing|<br>At that time, drawing
m-G7Mon		<br>In the morning he|<br>In the morning Jesus
l-G7Mon		<br>He|<br>Jesus
m-G7Tue		<br>The Pharisees then went away and discussed how they might catch him|<br>The Pharisees went away and discussed how they might catch Jesus
l-G7Tue		<br>‘|<br>The Lord said … ‘
m-G7Wed		<br>The crowd that was with him|<br>The crowd that was with Jesus
u-G7Wed	<br>What company does the sanctuary of God keep with idols? And you|<br>You	<br>One of the lawyers then stood up to test him|<br>One of the lawyers stood up to test Jesus%<br>He entered Jericho|<br>Jesus entered Jericho%<br>He called|<br>Jesus called%<br>‘At that time the Kingdom|<br>The Lord told this parable … ‘The Kingdom
l-G7Wed		
m-G7Thu		looking for a way to put him|looking for a way to put Jesus
w-G7Thu		<br>When he had washed their feet and taken his clothes, he|<br>When he had washed their feet and taken his clothes, Jesus
l-G7Thu	<br>Now I|<br>I	<br>‘|<br>The Lord said … ‘%<br>While they were eating, he|<br>While they were eating, Jesus
m-G7Fri		<br>When he left, Jesus|<br>Jesus%<br>When he had said this Jesus|<br>Jesus
f-G7Fri		
t-G7Fri	<br>For when|<br>When	<br>The soldiers led him|<br>The soldiers led Jesus
s-G7Fri		<br>There were others with him|<br>There were others with Jesus
n-G7Fri	<br>Therefore, brothers|<br>Brothers	
v-G7Fri	<br>It is true that the|<br>The	
m-G7Sat		
l-G7Sat	<br>Or do|<br>Do	
m-09-08		
m-09-14		<br>‘|<br>The Lord said … ‘
m-11-21		
f-12-24		
t-12-24		
s-12-24	<br>And, ‘In|<br>‘In	
n-12-24		<br>After they|<br>When the magi
v-12-24		
m-12-25		
f-01-05	<br>‘and as John|<br>Paul stood up in the synagogue and said … ‘As John	<br>In those days John|<br>At that time John
t-01-05		
s-01-05	<br>Or do|<br>Do	
n-01-05	<br>For the|<br>The	
v-01-05		
b-01-05		
m-01-06		
m-02-02		<br>Now there|<br>There
m-03-25		
m-08-06		<br>About eight days after saying these things, he|<br>About eight days after saying these things, Jesus
m-08-15		
m-Theo		
#1-Theo		<br>As they were travelling along, he|<br>As they were travelling along, Jesus
#2-Theo		<br>and during those days his wife Elisabeth|<br>Elisabeth, the wife of Zacharias,
#1-Bapt		<br>And when John|<br>When John
#2-Bapt		<br>On the following day John|<br>John
#-Angl		<br>‘Whoever|<br>The Lord told them … ‘Whoever
#-Ancs		<br>‘Having|<br>The Lord said … ‘Having
#1-Prph		<br>‘|<br>The Lord said … ‘
#2-Prph		<br>They were all speaking approvingly of him|<br>They were all speaking approvingly of Jesus
#1-Apos		<br>‘Whoever|<br>The Lord told them … ‘Whoever
#2-Apos		<br>On seeing the crowds, he|<br>On seeing the crowds, Jesus
#1-Hier		<br>‘I am the Gate|<br>The Lord said … ‘I am the Gate
#2-Hier		<br>‘You|<br>The Lord said to his disciples, ‘You
#3-Hier		<br>‘Truly|<br>The Lord said … ‘Truly
#1-Mart		<br>‘These|<br>The Lord said to his disciples … ‘These
#2-Mart		<br>‘Everyone|<br>The Lord said to the Twelve … ‘Everyone
#3-Mart		<br>On the Sabbath he|<br>On the Sabbath Jesus
#4-Mart		<br>‘And all|<br>The Lord said …‘All
#5-Mart		<br>He arrived in Capernaum, and when he was in the house he asked them|<br>Jesus arrived in Capernaum, and when he was in the house he asked the disciples
#1-WMar		<br>And he went with him. A large crowd followed him|<br>A large crowd followed Jesus
#2-WMar		<br>Jesus left that place and withdrew|<br>Jesus withdrew
#1-Monk		<br>‘Everything|<br>The Lord said … ‘Everything
#2-Monk		<br>‘Do not be afraid|<br>The Lord told his disciples … ‘Do not be afraid
#1-Nuns		<br>‘|<br>The Lord told this parable … ‘
#2-Nuns		<br>One of the Pharisees asked him|<br>One of the Pharisees asked Jesus
#1-Conf		<br>‘I tell you that everyone|<br>The Lord said to his disciples, ‘Everyone
#2-Conf		<br>He|<br>Jesus
#-Unme		<br>He|<br>Jesus
#-Bapt		<br>And the|<br>The
#-Matr		
#-Fune		<br>‘Truly|<br>The Lord said to the Jews who came to him, ‘Truly
#-PFun		<br>‘Truly|<br>The Lord said to the Jews who came to him, ‘Truly%<br>‘This is the will|<br><br>Jesus told them, ‘This is the will%<br>‘I am the Bread|<br>Jesus told them, ‘I am the Bread
#-CFun		<br>They were bringing babies to him|<br>They were bringing children to Jesus
#-Unct		<br>One of the lawyers then stood up to test him|<br>One of the lawyers stood up to test Jesus%<br>He entered Jericho|<br>Jesus entered Jericho%<br>He called|<br>Jesus called%<br>‘At that time the Kingdom|<br>The Lord told this parable … ‘The Kingdom